PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Passengerid,sibsp,zero,zero.1,zero.2,zero.3,zero.4,zero.5,zero.6,zero.7,zero.8,zero.9,zero.10,zero.11,zero.12,zero.13,zero.14,zero.15,zero.16,zero.17,zero.18,2urvived
,,3,,0,28,,0,,9.5,,2,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,2,,69.55,,2,202,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,34,,0,,6.4958,,2,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,45.5,,0,,7.225,,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,18,,0,,8.05,,2,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,2,,1,,10.4625,,2,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,32,,0,,15.85,,2,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,26,,0,,18.7875,,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,16,,0,,7.75,,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,40,,0,,31,,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,24,,0,,7.05,,2,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,35,,0,,21,,2,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,22,,0,,7.25,,2,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,30,,0,,13,,2,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.75,,1,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,31,,0,,113.275,,0,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,27,,0,,7.925,,2,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,42,,0,,27,,2,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,32,,0,,76.2917,,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,30,,0,,10.5,,2,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,16,,0,,8.05,,2,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,27,,0,,13,,2,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,51,,0,,8.05,,2,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.8958,,2,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,38,,0,,90,,2,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,22,,0,,9.35,,2,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,19,,0,,10.5,,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,20.5,,0,,7.25,,2,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,18,,0,,13,,2,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,1,,25.4667,,2,230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,35,,0,,83.475,,2,231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,29,,0,,7.775,,2,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,59,,0,,13.5,,2,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,5,,2,,31.3875,,2,234,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,24,,0,,10.5,,2,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,7.55,,2,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,44,,0,,26,,2,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,8,,2,,26.25,,2,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,19,,0,,10.5,,2,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,33,,0,,12.275,,2,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,14.4542,,0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,15.5,,1,242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,29,,0,,10.5,,2,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,22,,0,,7.125,,2,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,30,,0,,7.225,,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,44,,0,,90,,1,246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,25,,0,,7.775,,2,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,24,,2,,14.5,,2,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,37,,1,,52.5542,,2,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,54,,0,,26,,2,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.25,,2,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,29,,1,,10.4625,,2,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,62,,0,,26.55,,2,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,30,,0,,16.1,,2,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,41,,2,,20.2125,,2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,29,,2,,15.2458,,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,28,,0,,79.2,,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,30,,0,,86.5,,2,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,35,,0,,512.3292,,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,50,,1,,26,,2,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.75,,1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,3,,2,,31.3875,,2,262,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,52,,1,,79.65,,2,263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,40,,0,,0,,2,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,7.75,,1,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,36,,0,,10.5,,2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,16,,1,,39.6875,,2,267,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,25,,0,,7.775,,2,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,58,,1,,153.4625,,2,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,35,,0,,135.6333,,2,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,28,,0,,31,,2,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,25,,0,,0,,2,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,41,,1,,19.5,,2,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,37,,1,,29.7,,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,7.75,,1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,63,,0,,77.9583,,2,276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,45,,0,,7.75,,2,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,28,,0,,0,,2,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,7,,1,,29.125,,1,279,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,35,,1,,20.25,,2,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,65,,0,,7.75,,1,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.8542,,2,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,16,,0,,9.5,,2,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,19,,0,,8.05,,2,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,28,,0,,26,,2,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,33,,0,,8.6625,,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,30,,0,,9.5,,2,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,22,,0,,7.8958,,2,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,42,,0,,13,,2,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,22,,0,,7.75,,1,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,26,,0,,78.85,,2,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,19,,0,,91.0792,,0,292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,36,,0,,12.875,,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,24,,0,,8.85,,2,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,24,,0,,7.8958,,2,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,28,,0,,27.7208,,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,23.5,,0,,7.2292,,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,2,,2,,151.55,,2,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,28,,0,,30.5,,2,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,50,,1,,247.5208,,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,7.75,,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,23.25,,1,302,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,19,,0,,0,,2,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,28,,0,,12.35,,1,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,8.05,,2,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,0.92,,2,,151.55,,2,306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,28,,0,,110.8833,,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,17,,0,,108.9,,0,308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,30,,0,,24,,0,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,30,,0,,56.9292,,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,24,,0,,83.1583,,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,18,,2,,262.375,,0,312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,26,,1,,26,,2,313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.8958,,2,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,43,,1,,26.25,,2,315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,26,,0,,7.8542,,2,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,24,,0,,26,,2,317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,54,,0,,14,,2,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,31,,2,,164.8667,,2,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,40,,1,,134.5,,0,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,22,,0,,7.25,,2,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,27,,0,,7.8958,,2,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,30,,0,,12.35,,1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,22,,1,,29,,2,324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,2,,69.55,,2,325,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,36,,0,,135.6333,,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,61,,0,,6.2375,,2,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,36,,0,,13,,2,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,31,,1,,20.525,,2,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,16,,1,,57.9792,,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,23.25,,1,331,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,45.5,,0,,28.5,,2,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,38,,1,,153.4625,,2,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,16,,0,,18,,2,334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,28,,0,,133.65,,2,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.8958,,2,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,29,,0,,66.6,,2,337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,41,,0,,134.5,,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,45,,0,,8.05,,2,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,45,,0,,35.5,,2,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,2,,1,,26,,2,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,24,,2,,263,,2,342,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,28,,0,,13,,2,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,25,,0,,13,,2,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,36,,0,,13,,2,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,24,,0,,13,,2,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,40,,0,,13,,2,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,16.1,,2,348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,3,,1,,15.9,,2,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,42,,0,,8.6625,,2,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,23,,0,,9.225,,2,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,28,,0,,35,,2,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,15,,1,,7.2292,,0,353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,25,,0,,17.8,,2,354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.225,,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,9.5,,2,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,22,,1,,55,,2,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,1,38,,0,,13,,2,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,0,,7.8792,,1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,7.8792,,1,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,40,,4,,27.9,,2,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,29,,0,,27.7208,,0,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,45,,1,,14.4542,,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,35,,0,,7.05,,2,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,15.5,,1,365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,30,,0,,7.25,,2,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,60,,0,,75.25,,0,367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,7.2292,,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,7.75,,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,1,24,,0,,69.3,,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,25,,0,,55.4417,,0,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,18,,0,,6.4958,,2,372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,19,,0,,8.05,,2,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,0,22,,0,,135.6333,,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,3,,1,,21.075,,2,375,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,28,,0,,82.1708,,0,376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,22,,0,,7.25,,2,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,27,,2,,211.5,,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,20,,0,,4.0125,,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,19,,0,,7.775,,2,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,42,,0,,227.525,,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,1,,2,,15.7417,,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,32,,0,,7.925,,2,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,35,,0,,52,,2,384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.8958,,2,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,18,,0,,73.5,,2,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,1,,2,,46.9,,2,387,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,36,,0,,13,,2,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.7292,,1,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,17,,0,,12,,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,1,,0,36,,2,,120,,2,391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,21,,0,,7.7958,,2,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,28,,0,,7.925,,2,393,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,23,,0,,113.275,,0,394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,24,,2,,16.7,,2,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,22,,0,,7.7958,,2,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,31,,0,,7.8542,,2,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,46,,0,,26,,2,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,23,,0,,10.5,,2,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,1,28,,0,,12.65,,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,39,,0,,7.925,,2,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,26,,0,,8.05,,2,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,21,,0,,9.825,,2,403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,15.85,,2,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,20,,0,,8.6625,,2,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,34,,0,,21,,2,406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,51,,0,,7.75,,2,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,,0,3,,1,,18.75,,2,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,0,21,,0,,7.775,,2,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,1,28,,1,,25.4667,,2,410,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,7.8958,,2,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,28,,0,,6.8583,,1,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,,1,33,,0,,90,,1,413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,2,,0,28,,0,,0,,2,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,,0,44,,0,,7.925,,2,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,3,,1,28,,0,,8.05,,2,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
